id;Tarih;personelID;IP;gorevID;islem;firmaID;url;modulAd
90593;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90594;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90595;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90596;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90597;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90598;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90599;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90600;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90601;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90602;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90603;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90604;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90605;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90606;28.05.2023 16:51:00;2;127.0.0.1;0;Log dosyasi olusturuldu. Olusturulan dosya : ;5;;
90607;29.05.2023 07:54:00;0;192.168.1.128;0;Sifre Giris Ekrani;5;;
90608;29.05.2023 07:54:00;0;192.168.1.128;0;Sifre Giris Ekrani;5;;
90609;29.05.2023 07:54:00;0;192.168.1.128;0;Sifre Denemesi;5;;Personel
90610;29.05.2023 07:54:00;0;192.168.1.128;0;Sifre Dogrulaniyor;5;;Personel
90611;29.05.2023 07:54:00;28;192.168.1.128;0;Basarili Giris;5;;Personel
90612;29.05.2023 07:54:00;28;192.168.1.128;0;Welcome Dashboard;5;;Dashboard
90613;29.05.2023 08:01:00;29;192.168.1.189;0;Welcome Dashboard;5;;Dashboard
90614;29.05.2023 08:01:00;29;192.168.1.189;0;Welcome Dashboard;5;;Dashboard
90615;29.05.2023 08:02:00;29;192.168.1.189;0;Reçeteler Listelendi;5;;Reçete
90616;29.05.2023 08:02:00;29;192.168.1.189;4247;Reçete Adimlari Listelendi : ANGIOGRAPHY PACK  SAV-08MG;5;;Reçete
90617;29.05.2023 08:05:00;29;192.168.1.189;0;Stok Listesi Ekrani;5;;Stok
90618;29.05.2023 08:05:00;29;192.168.1.189;0;Stok Düzenleme Ekrani Girisi;5;;Stok
90619;29.05.2023 08:06:00;29;192.168.1.189;0;Stok Listesi Ekrani;5;;Stok
90620;29.05.2023 08:06:00;29;192.168.1.189;0;Seçtiginiz kriterlerde kayit bulunamadi;5;;Stok
90621;29.05.2023 08:06:00;29;192.168.1.189;0;Stok Düzenleme Ekrani Girisi;5;;Stok
90622;29.05.2023 08:08:00;29;192.168.1.189;0;Stok Güncelleme: YM-00616;5;;Stok
90623;29.05.2023 08:08:00;29;192.168.1.189;0;Yazmis oldugunuz stok koduna ait baska bir ürün bulunuyor. Lütfen girdiginiz bilgileri kontrol edin.;5;;Stok
90624;29.05.2023 08:08:00;29;192.168.1.189;0;Stok Güncelleme: YM-00617;5;;Stok
90625;29.05.2023 08:08:00;29;192.168.1.189;0;Yeni ürün eklendi:YM-00617;5;;Stok
90626;29.05.2023 08:08:00;29;192.168.1.189;0;Stok Listesi Ekrani;5;;Stok
90627;29.05.2023 08:08:00;29;192.168.1.189;0;Stok Listesi Ekrani;5;;Stok
90628;29.05.2023 08:08:00;29;192.168.1.189;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
90629;29.05.2023 08:09:00;29;192.168.1.189;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
90630;29.05.2023 08:09:00;28;192.168.1.128;0;Stok Listesi Ekrani;5;;Stok
90631;29.05.2023 08:09:00;29;192.168.1.189;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
90632;29.05.2023 08:09:00;28;192.168.1.128;0;Stok Listesi Ekrani;5;;Stok
90633;29.05.2023 08:09:00;29;192.168.1.189;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
90634;29.05.2023 08:09:00;29;192.168.1.189;0;Yeni Reçete Adimi Ekleniyor;5;;Reçete
