id;Tarih;personelID;IP;gorevID;islem;firmaID;url;modulAd
71679;28.04.2023 12:02:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71680;28.04.2023 12:02:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71681;28.04.2023 12:03:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71682;28.04.2023 12:03:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71683;28.04.2023 12:03:00;29;192.168.1.81;0;Reçete Adimi Güncelleniyor;5;;Reçete
71684;28.04.2023 12:03:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71685;28.04.2023 12:03:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71686;28.04.2023 12:04:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71687;28.04.2023 12:04:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71688;28.04.2023 12:04:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71689;28.04.2023 12:04:00;29;192.168.1.81;0;Yeni Reçete Adimi Ekleniyor;5;;Reçete
71690;28.04.2023 12:04:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71691;28.04.2023 12:04:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71692;28.04.2023 12:04:00;29;192.168.1.81;0;Stok Listesi Ekrani;5;;Stok
71693;28.04.2023 12:04:00;29;192.168.1.81;0;Stok Listesi Ekrani;5;;Stok
71694;28.04.2023 12:04:00;29;192.168.1.81;0;Stok Listesi Ekrani;5;;Stok
71695;28.04.2023 12:04:00;29;192.168.1.81;0;Stok Düzenleme Ekrani Girisi;5;;Stok
71696;28.04.2023 12:06:00;29;192.168.1.81;0;Stok Güncelleme: YM-00592;5;;Stok
71697;28.04.2023 12:06:00;29;192.168.1.81;0;Yazmis oldugunuz stok koduna ait baska bir ürün bulunuyor. Lütfen girdiginiz bilgileri kontrol edin.;5;;Stok
71698;28.04.2023 12:06:00;29;192.168.1.81;0;Stok Güncelleme: YM-00593;5;;Stok
71699;28.04.2023 12:06:00;29;192.168.1.81;0;Yeni ürün eklendi:YM-00593;5;;Stok
71700;28.04.2023 12:06:00;29;192.168.1.81;0;Stok Listesi Ekrani;5;;Stok
71701;28.04.2023 12:07:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71702;28.04.2023 12:07:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71703;28.04.2023 12:07:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71704;28.04.2023 12:07:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71705;28.04.2023 12:08:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71706;28.04.2023 12:08:00;29;192.168.1.81;0;Yeni Reçete Adimi Ekleniyor;5;;Reçete
71707;28.04.2023 12:08:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71708;28.04.2023 12:08:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71709;28.04.2023 12:08:00;29;192.168.1.81;0;Yeni Reçete Olusturma Ekrani Girisi;5;;Reçete
71710;28.04.2023 12:09:00;29;192.168.1.81;0;Yeni Reçete Ekleme, Güncelleme, Kopyalama:  KABLO   TUTUCU;5;;Reçete
71711;28.04.2023 12:09:00;29;192.168.1.81;0;Yeni Reçete Ekleniyor:  KABLO   TUTUCU;5;;Reçete
71712;28.04.2023 12:09:00;29;192.168.1.81;0;Reçeteler Listelendi;5;;Reçete
71713;28.04.2023 12:09:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71714;28.04.2023 12:55:00;28;192.168.1.51;0;Mal Kabul Siparisleri Listelendi;5;;Satin Alma
71715;28.04.2023 12:58:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71716;28.04.2023 12:58:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71717;28.04.2023 12:59:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71718;28.04.2023 12:59:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71719;28.04.2023 12:59:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71720;28.04.2023 12:59:00;29;192.168.1.81;0;Yeni Reçete Adimi Ekleniyor;5;;Reçete
71721;28.04.2023 12:59:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71722;28.04.2023 12:59:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71723;28.04.2023 13:04:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71724;28.04.2023 13:04:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71725;28.04.2023 13:04:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71726;28.04.2023 13:04:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71727;28.04.2023 13:04:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71728;28.04.2023 13:04:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71729;28.04.2023 13:04:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71730;28.04.2023 13:04:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71731;28.04.2023 13:04:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71732;28.04.2023 13:05:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71733;28.04.2023 13:05:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71734;28.04.2023 13:05:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71735;28.04.2023 13:05:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71736;28.04.2023 13:05:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71737;28.04.2023 13:05:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71738;28.04.2023 13:05:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71739;28.04.2023 13:05:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71740;28.04.2023 13:05:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71741;28.04.2023 13:05:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71742;28.04.2023 13:05:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71743;28.04.2023 13:05:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71744;28.04.2023 13:05:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71745;28.04.2023 13:05:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71746;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71747;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71748;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71749;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71750;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71751;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71752;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71753;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71754;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71755;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71756;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71757;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71758;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71759;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71760;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71761;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71762;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71763;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71764;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71765;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71766;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71767;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71768;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71769;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71770;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71771;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71772;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71773;28.04.2023 13:06:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71774;28.04.2023 13:06:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71775;28.04.2023 13:07:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71776;28.04.2023 13:07:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71777;28.04.2023 13:07:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71778;28.04.2023 13:07:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71779;28.04.2023 13:07:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71780;28.04.2023 13:07:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71781;28.04.2023 13:07:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71782;28.04.2023 13:07:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71783;28.04.2023 13:07:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71784;28.04.2023 13:07:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71785;28.04.2023 13:07:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71786;28.04.2023 13:07:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71787;28.04.2023 13:07:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71788;28.04.2023 13:08:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71789;28.04.2023 13:08:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71790;28.04.2023 13:08:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71791;28.04.2023 13:08:00;29;192.168.1.81;0;Yeni Reçete Adimi Ekleniyor;5;;Reçete
71792;28.04.2023 13:08:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71793;28.04.2023 13:08:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71794;28.04.2023 13:08:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71795;28.04.2023 13:08:00;29;192.168.1.81;2155;Reçete Adimlari Listelendi : ARTROSKOPI  OMUZ ÖRTÜ SETI     DMO;5;;Reçete
71796;28.04.2023 13:10:00;2;127.0.0.1;0;Welcome Dashboard;5;;Dashboard
71797;28.04.2023 13:10:00;27;192.168.1.79;0;Welcome Dashboard;5;;Dashboard
71798;28.04.2023 13:10:00;27;192.168.1.79;0;Stok Listesi Ekrani;5;;Stok
71799;28.04.2023 13:10:00;27;192.168.1.79;0;Stok Listesi Ekrani;5;;Stok
71800;28.04.2023 13:10:00;27;192.168.1.79;0;Stok Düzenleme Ekrani Girisi;5;;Stok
71801;28.04.2023 13:12:00;27;192.168.1.79;0;Stok Güncelleme: HM-00608;5;;Stok
71802;28.04.2023 13:12:00;27;192.168.1.79;0;Yazmis oldugunuz stok koduna ait baska bir ürün bulunuyor. Lütfen girdiginiz bilgileri kontrol edin.;5;;Stok
71803;28.04.2023 13:12:00;27;192.168.1.79;0;Stok Güncelleme: HM-00610;5;;Stok
71804;28.04.2023 13:12:00;27;192.168.1.79;0;Yeni ürün eklendi:HM-00610;5;;Stok
71805;28.04.2023 13:12:00;27;192.168.1.79;0;Stok Listesi Ekrani;5;;Stok
71806;28.04.2023 13:12:00;27;192.168.1.79;0;Mal Kabul Siparisleri Listelendi;5;;Satin Alma
71807;28.04.2023 13:12:00;27;192.168.1.79;0;Satinalma Temp Siparis Olusturma Ekrani;5;;Satin Alma
71808;28.04.2023 13:13:00;27;192.168.1.79;0;2576 carisine satin alma siparisi için 1987 kodlu ürün eklendi;5;;Satin Alma
71809;28.04.2023 13:13:00;27;192.168.1.79;0;Satinalma siparis ana tablo aktarimi;5;;Satin Alma
71810;28.04.2023 13:56:00;27;192.168.1.79;0;Welcome Dashboard;5;;Dashboard
71811;28.04.2023 13:56:00;27;192.168.1.79;0;Welcome Dashboard;5;;Dashboard
71812;28.04.2023 14:09:00;29;192.168.1.81;0;Welcome Dashboard;5;;Dashboard
71813;28.04.2023 14:09:00;29;192.168.1.81;0;Welcome Dashboard;5;;Dashboard
71814;28.04.2023 14:09:00;29;192.168.1.81;0;Reçeteler Listelendi;5;;Reçete
71815;28.04.2023 14:10:00;29;192.168.1.81;2153;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL;5;;Reçete
71816;28.04.2023 14:46:00;28;192.168.1.51;0;Mal Kabul Siparisleri Listelendi;5;;Satin Alma
71817;28.04.2023 14:48:00;28;192.168.1.51;0;Mal Kabul Ekrani Giris;5;;Lojistik
71818;28.04.2023 14:48:00;28;192.168.1.51;0;Mal Kabul Ekrani Giris;5;;Lojistik
71819;28.04.2023 14:49:00;29;192.168.1.81;2153;Yeni Reçete Olusturma Ekrani Girisi;5;;Reçete
71820;28.04.2023 14:49:00;29;192.168.1.81;0;Reçete Klonlama Ekrani Girisi;5;;Reçete
71821;28.04.2023 14:49:00;29;192.168.1.81;0;Yeni Reçete Ekleme, Güncelleme, Kopyalama: MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71822;28.04.2023 14:49:00;29;192.168.1.81;0;Yeni Reçete Ekleniyor: MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71823;28.04.2023 14:49:00;29;192.168.1.81;0;Reçete Kopyalandi: MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71824;28.04.2023 14:49:00;29;192.168.1.81;0;Reçeteler Listelendi;5;;Reçete
71825;28.04.2023 14:57:00;29;192.168.1.81;2157;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71826;28.04.2023 14:57:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71827;28.04.2023 14:58:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71828;28.04.2023 14:58:00;29;192.168.1.81;0;Reçete Adimi Güncelleniyor;5;;Reçete
71829;28.04.2023 14:58:00;29;192.168.1.81;2157;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71830;28.04.2023 14:58:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71831;28.04.2023 14:58:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71832;28.04.2023 14:58:00;29;192.168.1.81;0;Reçete Adimi Güncelleniyor;5;;Reçete
71833;28.04.2023 14:58:00;29;192.168.1.81;2157;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71834;28.04.2023 14:58:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71835;28.04.2023 14:58:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71836;28.04.2023 14:59:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71837;28.04.2023 14:59:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71838;28.04.2023 14:59:00;29;192.168.1.81;0;Yeni Reçete Adimi Ekleniyor;5;;Reçete
71839;28.04.2023 14:59:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71840;28.04.2023 14:59:00;29;192.168.1.81;2157;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71841;28.04.2023 14:59:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71842;28.04.2023 14:59:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71843;28.04.2023 14:59:00;29;192.168.1.81;0;Reçete Adimi Güncelleniyor;5;;Reçete
71844;28.04.2023 14:59:00;29;192.168.1.81;2157;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71845;28.04.2023 14:59:00;29;192.168.1.81;0;Reçete adimi sirasi degistirildi;5;;Reçete
71846;28.04.2023 14:59:00;29;192.168.1.81;2157;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL 15CM DELIKLI;5;;Reçete
71847;28.04.2023 15:03:00;29;192.168.1.81;0;Reçeteler Listelendi;5;;Reçete
71848;28.04.2023 15:03:00;29;192.168.1.81;0;Reçete Klonlama Ekrani Girisi;5;;Reçete
71849;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Ekleme, Güncelleme, Kopyalama: MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL  6CM DELIKLI;5;;Reçete
71850;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Ekleniyor: MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL  6CM DELIKLI;5;;Reçete
71851;28.04.2023 15:04:00;29;192.168.1.81;0;Reçete Kopyalandi: MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL  6CM DELIKLI;5;;Reçete
71852;28.04.2023 15:04:00;29;192.168.1.81;0;Reçeteler Listelendi;5;;Reçete
71853;28.04.2023 15:04:00;29;192.168.1.81;2158;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL  6CM DELIKLI;5;;Reçete
71854;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71855;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71856;28.04.2023 15:04:00;29;192.168.1.81;0;Reçete Adimi Güncelleniyor;5;;Reçete
71857;28.04.2023 15:04:00;29;192.168.1.81;2158;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL  6CM DELIKLI;5;;Reçete
71858;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71859;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71860;28.04.2023 15:04:00;29;192.168.1.81;0;Reçete Adimi Güncelleniyor;5;;Reçete
71861;28.04.2023 15:04:00;29;192.168.1.81;2158;Reçete Adimlari Listelendi : MINÖR CERRAHI DELIKLI ÖRTÜ 100*100cm SMS STERIL  6CM DELIKLI;5;;Reçete
71862;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Adim Ekleme Ekrani Girisi;5;;Reçete
71863;28.04.2023 15:04:00;29;192.168.1.81;0;Yeni Reçete Ekleme veya Güncelleme: ;5;;Reçete
71864;28.04.2023 15:04:00;29;192.168.1.81;0;Reçete Adimi Güncelleniyor;5;;Reçete
